項目,年齢階級,時期,値,単位
可処分所得,50～54歳,2018001111,432568,円
可処分所得,50～54歳,2018001212,1030687,円
可処分所得,50～54歳,2019000101,441398,円
可処分所得,50～54歳,2019000202,467250,円
可処分所得,50～54歳,2019000303,451819,円
可処分所得,50～54歳,2019000404,452898,円
可処分所得,50～54歳,2019000505,398253,円
可処分所得,50～54歳,2019000606,827331,円
可処分所得,50～54歳,2019000707,578919,円
可処分所得,50～54歳,2019000808,463160,円
可処分所得,50～54歳,2019000909,444279,円
可処分所得,50～54歳,2019001010,474051,円
可処分所得,50～54歳,2019001111,469329,円
可処分所得,50～54歳,2019001212,1098213,円
可処分所得,50～54歳,2020000101,431035,円
可処分所得,50～54歳,2020000202,435922,円
可処分所得,50～54歳,2020000303,467370,円
可処分所得,50～54歳,2020000404,446152,円
可処分所得,50～54歳,2020000505,436438,円
可処分所得,50～54歳,2020000606,957472,円
可処分所得,50～54歳,2020000707,641523,円
可処分所得,50～54歳,2020000808,457605,円
可処分所得,50～54歳,2020000909,444240,円
可処分所得,50～54歳,2020001010,479292,円
可処分所得,50～54歳,2020001111,450936,円
可処分所得,50～54歳,2020001212,1036034,円
可処分所得,50～54歳,2021000101,445702,円
可処分所得,50～54歳,2021000202,467176,円
可処分所得,50～54歳,2021000303,464379,円
可処分所得,50～54歳,2021000404,483143,円
可処分所得,50～54歳,2021000505,445920,円
可処分所得,50～54歳,2021000606,866175,円
可処分所得,50～54歳,2021000707,648568,円
可処分所得,50～54歳,2021000808,473119,円
可処分所得,50～54歳,2021000909,443669,円
可処分所得,50～54歳,2021001010,464290,円
可処分所得,50～54歳,2021001111,442001,円
可処分所得,50～54歳,2021001212,1100742,円
可処分所得,50～54歳,2022000101,444404,円
可処分所得,50～54歳,2022000202,458060,円
可処分所得,50～54歳,2022000303,454056,円
可処分所得,50～54歳,2022000404,449544,円
可処分所得,50～54歳,2022000505,401417,円
可処分所得,50～54歳,2022000606,844500,円
可処分所得,50～54歳,2022000707,643227,円
可処分所得,50～54歳,2022000808,469111,円
可処分所得,50～54歳,2022000909,464521,円
可処分所得,50～54歳,2022001010,475878,円
可処分所得,50～54歳,2022001111,450448,円
可処分所得,50～54歳,2022001212,1051611,円
可処分所得,50～54歳,2023000101,460024,円
可処分所得,50～54歳,2023000202,454710,円
可処分所得,50～54歳,2023000303,450678,円
可処分所得,50～54歳,2023000404,459777,円
可処分所得,50～54歳,2023000505,389895,円
可処分所得,50～54歳,2023000606,818087,円
可処分所得,50～54歳,2023000707,571020,円
可処分所得,50～54歳,2023000808,476150,円
可処分所得,50～54歳,2023000909,447207,円
可処分所得,50～54歳,2023001010,467263,円
可処分所得,50～54歳,2023001111,454463,円
可処分所得,50～54歳,2023001212,1032548,円
可処分所得,50～54歳,2024000101,461373,円
可処分所得,50～54歳,2024000202,467511,円
可処分所得,50～54歳,2024000303,459987,円
可処分所得,50～54歳,2024000404,463808,円
可処分所得,50～54歳,2024000505,410883,円
可処分所得,50～54歳,2024000606,875535,円
可処分所得,50～54歳,2024000707,628594,円
可処分所得,50～54歳,2024000808,487932,円
可処分所得,50～54歳,2024000909,445666,円
可処分所得,50～54歳,2024001010,462755,円
可処分所得,50～54歳,2024001111,461977,円
可処分所得,50～54歳,2024001212,1107392,円
可処分所得,50～54歳,2025000101,469103,円
可処分所得,50～54歳,2025000202,485126,円
可処分所得,50～54歳,2025000303,484815,円
可処分所得,50～54歳,2025000404,493965,円
可処分所得,50～54歳,2025000505,432765,円
可処分所得,50～54歳,2025000606,819871,円
可処分所得,50～54歳,2025000707,659199,円
可処分所得,50～54歳,2025000808,502025,円
可処分所得,50～54歳,2025000909,445194,円
可処分所得,50～54歳,2025001010,512198,円
可処分所得,50～54歳,2025001111,479710,円
可処分所得,50～54歳,2025001212,1116027,円
可処分所得,50～54歳,2026000101,476361,円
可処分所得,50～54歳,2026000202,504954,円
可処分所得,50～54歳,2026000303,511670,円
可処分所得,50～54歳,2026000404,507464,円
可処分所得,50～54歳,2026000505,463487,円
可処分所得,55～59歳,2000000101,411935,円
可処分所得,55～59歳,2000000202,426160,円
可処分所得,55～59歳,2000000303,451750,円
可処分所得,55～59歳,2000000404,456811,円
可処分所得,55～59歳,2000000505,385817,円
可処分所得,55～59歳,2000000606,720187,円
可処分所得,55～59歳,2000000707,602650,円
可処分所得,55～59歳,2000000808,444398,円
可処分所得,55～59歳,2000000909,424615,円
可処分所得,55～59歳,2000001010,438911,円
可処分所得,55～59歳,2000001111,435079,円
可処分所得,55～59歳,2000001212,1042094,円
可処分所得,55～59歳,2001000101,428936,円
可処分所得,55～59歳,2001000202,417910,円
可処分所得,55～59歳,2001000303,450019,円
可処分所得,55～59歳,2001000404,432150,円
可処分所得,55～59歳,2001000505,369372,円
可処分所得,55～59歳,2001000606,695077,円
可処分所得,55～59歳,2001000707,573884,円
可処分所得,55～59歳,2001000808,438326,円
可処分所得,55～59歳,2001000909,405577,円
可処分所得,55～59歳,2001001010,417938,円
可処分所得,55～59歳,2001001111,407625,円
可処分所得,55～59歳,2001001212,937195,円
可処分所得,55～59歳,2002000101,441264,円
可処分所得,55～59歳,2002000202,398966,円
可処分所得,55～59歳,2002000303,450125,円
可処分所得,55～59歳,2002000404,407216,円
可処分所得,55～59歳,2002000505,364201,円
可処分所得,55～59歳,2002000606,656901,円
可処分所得,55～59歳,2002000707,571893,円
可処分所得,55～59歳,2002000808,437789,円
可処分所得,55～59歳,2002000909,395948,円
可処分所得,55～59歳,2002001010,441019,円
可処分所得,55～59歳,2002001111,396349,円
可処分所得,55～59歳,2002001212,862193,円
可処分所得,55～59歳,2003000101,376058,円
可処分所得,55～59歳,2003000202,377318,円
可処分所得,55～59歳,2003000303,447426,円
可処分所得,55～59歳,2003000404,408045,円
可処分所得,55～59歳,2003000505,371772,円
可処分所得,55～59歳,2003000606,625370,円
可処分所得,55～59歳,2003000707,534524,円
可処分所得,55～59歳,2003000808,420637,円
可処分所得,55～59歳,2003000909,378654,円
可処分所得,55～59歳,2003001010,400966,円
可処分所得,55～59歳,2003001111,381917,円
可処分所得,55～59歳,2003001212,785182,円
可処分所得,55～59歳,2004000101,376008,円
可処分所得,55～59歳,2004000202,421134,円
可処分所得,55～59歳,2004000303,421248,円
可処分所得,55～59歳,2004000404,418558,円
可処分所得,55～59歳,2004000505,380250,円
可処分所得,55～59歳,2004000606,633429,円
可処分所得,55～59歳,2004000707,549856,円
可処分所得,55～59歳,2004000808,404631,円
可処分所得,55～59歳,2004000909,399313,円
可処分所得,55～59歳,2004001010,421380,円
可処分所得,55～59歳,2004001111,401364,円
可処分所得,55～59歳,2004001212,839421,円
可処分所得,55～59歳,2005000101,419560,円
可処分所得,55～59歳,2005000202,412690,円
可処分所得,55～59歳,2005000303,408433,円
可処分所得,55～59歳,2005000404,425164,円
可処分所得,55～59歳,2005000505,354155,円
可処分所得,55～59歳,2005000606,618341,円
可処分所得,55～59歳,2005000707,536817,円
可処分所得,55～59歳,2005000808,421177,円
可処分所得,55～59歳,2005000909,405290,円
可処分所得,55～59歳,2005001010,425278,円
可処分所得,55～59歳,2005001111,413866,円
可処分所得,55～59歳,2005001212,865855,円
可処分所得,55～59歳,2006000101,410005,円
可処分所得,55～59歳,2006000202,418479,円
可処分所得,55～59歳,2006000303,404778,円
可処分所得,55～59歳,2006000404,452679,円
可処分所得,55～59歳,2006000505,343914,円
可処分所得,55～59歳,2006000606,577233,円
可処分所得,55～59歳,2006000707,535089,円
可処分所得,55～59歳,2006000808,415501,円
可処分所得,55～59歳,2006000909,397197,円
可処分所得,55～59歳,2006001010,431460,円
可処分所得,55～59歳,2006001111,410598,円
可処分所得,55～59歳,2006001212,928252,円
可処分所得,55～59歳,2007000101,411892,円
可処分所得,55～59歳,2007000202,424056,円
可処分所得,55～59歳,2007000303,412190,円
可処分所得,55～59歳,2007000404,407753,円
可処分所得,55～59歳,2007000505,348687,円
可処分所得,55～59歳,2007000606,660220,円
可処分所得,55～59歳,2007000707,536981,円
可処分所得,55～59歳,2007000808,400120,円
可処分所得,55～59歳,2007000909,382559,円
可処分所得,55～59歳,2007001010,399720,円
可処分所得,55～59歳,2007001111,395957,円
可処分所得,55～59歳,2007001212,834636,円
可処分所得,55～59歳,2008000101,402619,円
可処分所得,55～59歳,2008000202,417176,円
可処分所得,55～59歳,2008000303,408805,円
可処分所得,55～59歳,2008000404,388059,円
可処分所得,55～59歳,2008000505,380117,円
可処分所得,55～59歳,2008000606,614729,円
可処分所得,55～59歳,2008000707,556607,円
可処分所得,55～59歳,2008000808,447112,円
可処分所得,55～59歳,2008000909,411074,円
可処分所得,55～59歳,2008001010,440806,円
可処分所得,55～59歳,2008001111,408050,円
可処分所得,55～59歳,2008001212,949969,円
可処分所得,55～59歳,2009000101,427304,円
可処分所得,55～59歳,2009000202,412263,円
可処分所得,55～59歳,2009000303,388936,円
可処分所得,55～59歳,2009000404,396354,円
可処分所得,55～59歳,2009000505,358685,円
可処分所得,55～59歳,2009000606,566950,円
可処分所得,55～59歳,2009000707,507510,円
可処分所得,55～59歳,2009000808,403835,円
可処分所得,55～59歳,2009000909,398167,円
可処分所得,55～59歳,2009001010,409154,円
可処分所得,55～59歳,2009001111,398672,円
可処分所得,55～59歳,2009001212,868022,円
可処分所得,55～59歳,2010000101,373028,円
可処分所得,55～59歳,2010000202,406374,円
可処分所得,55～59歳,2010000303,387682,円
可処分所得,55～59歳,2010000404,402978,円
可処分所得,55～59歳,2010000505,343204,円
可処分所得,55～59歳,2010000606,616003,円
可処分所得,55～59歳,2010000707,510084,円
可処分所得,55～59歳,2010000808,395977,円
可処分所得,55～59歳,2010000909,374282,円
可処分所得,55～59歳,2010001010,387168,円
可処分所得,55～59歳,2010001111,364114,円
可処分所得,55～59歳,2010001212,778585,円
可処分所得,55～59歳,2011000101,353652,円
可処分所得,55～59歳,2011000202,367297,円
可処分所得,55～59歳,2011000303,363636,円
可処分所得,55～59歳,2011000404,385537,円
可処分所得,55～59歳,2011000505,338026,円
可処分所得,55～59歳,2011000606,624016,円
可処分所得,55～59歳,2011000707,561534,円
可処分所得,55～59歳,2011000808,420224,円
可処分所得,55～59歳,2011000909,391699,円
可処分所得,55～59歳,2011001010,414420,円
可処分所得,55～59歳,2011001111,388165,円
可処分所得,55～59歳,2011001212,841353,円
可処分所得,55～59歳,2012000101,388733,円
可処分所得,55～59歳,2012000202,412145,円
可処分所得,55～59歳,2012000303,407566,円
可処分所得,55～59歳,2012000404,402684,円
可処分所得,55～59歳,2012000505,338520,円
可処分所得,55～59歳,2012000606,676767,円
可処分所得,55～59歳,2012000707,488200,円
可処分所得,55～59歳,2012000808,420080,円
可処分所得,55～59歳,2012000909,383512,円
可処分所得,55～59歳,2012001010,408069,円
可処分所得,55～59歳,2012001111,412763,円
可処分所得,55～59歳,2012001212,846665,円
可処分所得,55～59歳,2013000101,409304,円
可処分所得,55～59歳,2013000202,408701,円
可処分所得,55～59歳,2013000303,407105,円
可処分所得,55～59歳,2013000404,391177,円
可処分所得,55～59歳,2013000505,342973,円
可処分所得,55～59歳,2013000606,616910,円
可処分所得,55～59歳,2013000707,505839,円
可処分所得,55～59歳,2013000808,416156,円
可処分所得,55～59歳,2013000909,394806,円
可処分所得,55～59歳,2013001010,411253,円
可処分所得,55～59歳,2013001111,395067,円
可処分所得,55～59歳,2013001212,828962,円
可処分所得,55～59歳,2014000101,395447,円
可処分所得,55～59歳,2014000202,411626,円
可処分所得,55～59歳,2014000303,402202,円
可処分所得,55～59歳,2014000404,377313,円
可処分所得,55～59歳,2014000505,351931,円
可処分所得,55～59歳,2014000606,621948,円
可処分所得,55～59歳,2014000707,512251,円
可処分所得,55～59歳,2014000808,391791,円
可処分所得,55～59歳,2014000909,359998,円
可処分所得,55～59歳,2014001010,410354,円
可処分所得,55～59歳,2014001111,388965,円
可処分所得,55～59歳,2014001212,820233,円
可処分所得,55～59歳,2015000101,396605,円
可処分所得,55～59歳,2015000202,418397,円
可処分所得,55～59歳,2015000303,403276,円
可処分所得,55～59歳,2015000404,396729,円
可処分所得,55～59歳,2015000505,360598,円
可処分所得,55～59歳,2015000606,640042,円
可処分所得,55～59歳,2015000707,525442,円
可処分所得,55～59歳,2015000808,416456,円
可処分所得,55～59歳,2015000909,382769,円
可処分所得,55～59歳,2015001010,399967,円
可処分所得,55～59歳,2015001111,382983,円
可処分所得,55～59歳,2015001212,890593,円
