項目,年齢階級,時期,値,単位
金融機関外,50～59歳,2014000709,71,万円
金融機関外,50～59歳,2014001012,73,万円
金融機関外,50～59歳,2015000103,72,万円
金融機関外,50～59歳,2015000406,92,万円
金融機関外,50～59歳,2015000709,81,万円
金融機関外,50～59歳,2015001012,83,万円
金融機関外,50～59歳,2016000103,86,万円
金融機関外,50～59歳,2016000406,88,万円
金融機関外,50～59歳,2016000709,89,万円
金融機関外,50～59歳,2016001012,100,万円
金融機関外,50～59歳,2017000103,88,万円
金融機関外,50～59歳,2017000406,63,万円
金融機関外,50～59歳,2017000709,73,万円
金融機関外,50～59歳,2017001012,87,万円
金融機関外,50～59歳,2018000103,83,万円
金融機関外,50～59歳,2018000406,88,万円
金融機関外,50～59歳,2018000709,82,万円
金融機関外,50～59歳,2018001012,104,万円
金融機関外,50～59歳,2019000103,113,万円
金融機関外,50～59歳,2019000406,88,万円
金融機関外,50～59歳,2019000709,73,万円
金融機関外,50～59歳,2019001012,75,万円
金融機関外,50～59歳,2020000103,87,万円
金融機関外,50～59歳,2020000406,80,万円
金融機関外,50～59歳,2020000709,61,万円
金融機関外,50～59歳,2020001012,63,万円
金融機関外,50～59歳,2021000103,57,万円
金融機関外,50～59歳,2021000406,53,万円
金融機関外,50～59歳,2021000709,63,万円
金融機関外,50～59歳,2021001012,61,万円
金融機関外,50～59歳,2022000103,77,万円
金融機関外,50～59歳,2022000406,97,万円
金融機関外,50～59歳,2022000709,89,万円
金融機関外,50～59歳,2022001012,82,万円
金融機関外,50～59歳,2023000103,62,万円
金融機関外,50～59歳,2023000406,68,万円
金融機関外,50～59歳,2023000709,67,万円
金融機関外,50～59歳,2023001012,59,万円
金融機関外,50～59歳,2024000103,48,万円
金融機関外,50～59歳,2024000406,66,万円
金融機関外,50～59歳,2024000709,76,万円
金融機関外,50～59歳,2024001012,65,万円
金融機関外,50～59歳,2025000103,71,万円
金融機関外,50～59歳,2025000406,62,万円
金融機関外,50～59歳,2025000709,41,万円
金融機関外,50～59歳,2025001012,50,万円
金融機関外,60～69歳,2002000103,29,万円
金融機関外,60～69歳,2002000406,18,万円
金融機関外,60～69歳,2002000709,16,万円
金融機関外,60～69歳,2002001012,27,万円
金融機関外,60～69歳,2003000103,28,万円
金融機関外,60～69歳,2003000406,22,万円
金融機関外,60～69歳,2003000709,28,万円
金融機関外,60～69歳,2003001012,29,万円
金融機関外,60～69歳,2004000103,22,万円
金融機関外,60～69歳,2004000406,28,万円
金融機関外,60～69歳,2004000709,39,万円
金融機関外,60～69歳,2004001012,42,万円
金融機関外,60～69歳,2005000103,37,万円
金融機関外,60～69歳,2005000406,37,万円
金融機関外,60～69歳,2005000709,38,万円
金融機関外,60～69歳,2005001012,26,万円
金融機関外,60～69歳,2006000103,32,万円
金融機関外,60～69歳,2006000406,50,万円
金融機関外,60～69歳,2006000709,39,万円
金融機関外,60～69歳,2006001012,27,万円
金融機関外,60～69歳,2007000103,22,万円
金融機関外,60～69歳,2007000406,18,万円
金融機関外,60～69歳,2007000709,18,万円
金融機関外,60～69歳,2007001012,21,万円
金融機関外,60～69歳,2008000103,20,万円
金融機関外,60～69歳,2008000406,16,万円
金融機関外,60～69歳,2008000709,18,万円
金融機関外,60～69歳,2008001012,22,万円
金融機関外,60～69歳,2009000103,26,万円
金融機関外,60～69歳,2009000406,28,万円
金融機関外,60～69歳,2009000709,22,万円
金融機関外,60～69歳,2009001012,27,万円
金融機関外,60～69歳,2010000103,36,万円
金融機関外,60～69歳,2010000406,41,万円
金融機関外,60～69歳,2010000709,42,万円
金融機関外,60～69歳,2010001012,39,万円
金融機関外,60～69歳,2011000103,30,万円
金融機関外,60～69歳,2011000406,24,万円
金融機関外,60～69歳,2011000709,29,万円
金融機関外,60～69歳,2011001012,34,万円
金融機関外,60～69歳,2012000103,33,万円
金融機関外,60～69歳,2012000406,31,万円
金融機関外,60～69歳,2012000709,20,万円
金融機関外,60～69歳,2012001012,26,万円
金融機関外,60～69歳,2013000103,35,万円
金融機関外,60～69歳,2013000406,44,万円
金融機関外,60～69歳,2013000709,30,万円
金融機関外,60～69歳,2013001012,32,万円
金融機関外,60～69歳,2014000103,43,万円
金融機関外,60～69歳,2014000406,37,万円
金融機関外,60～69歳,2014000709,29,万円
金融機関外,60～69歳,2014001012,23,万円
金融機関外,60～69歳,2015000103,22,万円
金融機関外,60～69歳,2015000406,32,万円
金融機関外,60～69歳,2015000709,32,万円
金融機関外,60～69歳,2015001012,25,万円
金融機関外,60～69歳,2016000103,31,万円
金融機関外,60～69歳,2016000406,27,万円
金融機関外,60～69歳,2016000709,19,万円
金融機関外,60～69歳,2016001012,24,万円
金融機関外,60～69歳,2017000103,30,万円
金融機関外,60～69歳,2017000406,22,万円
金融機関外,60～69歳,2017000709,20,万円
金融機関外,60～69歳,2017001012,32,万円
金融機関外,60～69歳,2018000103,29,万円
金融機関外,60～69歳,2018000406,28,万円
金融機関外,60～69歳,2018000709,29,万円
金融機関外,60～69歳,2018001012,22,万円
金融機関外,60～69歳,2019000103,30,万円
金融機関外,60～69歳,2019000406,33,万円
金融機関外,60～69歳,2019000709,23,万円
金融機関外,60～69歳,2019001012,18,万円
金融機関外,60～69歳,2020000103,18,万円
金融機関外,60～69歳,2020000406,19,万円
金融機関外,60～69歳,2020000709,19,万円
金融機関外,60～69歳,2020001012,24,万円
金融機関外,60～69歳,2021000103,21,万円
金融機関外,60～69歳,2021000406,22,万円
金融機関外,60～69歳,2021000709,26,万円
金融機関外,60～69歳,2021001012,24,万円
金融機関外,60～69歳,2022000103,21,万円
金融機関外,60～69歳,2022000406,15,万円
金融機関外,60～69歳,2022000709,12,万円
金融機関外,60～69歳,2022001012,14,万円
金融機関外,60～69歳,2023000103,23,万円
金融機関外,60～69歳,2023000406,29,万円
金融機関外,60～69歳,2023000709,22,万円
金融機関外,60～69歳,2023001012,26,万円
金融機関外,60～69歳,2024000103,45,万円
金融機関外,60～69歳,2024000406,55,万円
金融機関外,60～69歳,2024000709,40,万円
金融機関外,60～69歳,2024001012,30,万円
金融機関外,60～69歳,2025000103,31,万円
金融機関外,60～69歳,2025000406,28,万円
金融機関外,60～69歳,2025000709,39,万円
金融機関外,60～69歳,2025001012,54,万円
金融機関外,70歳以上,2002000103,15,万円
金融機関外,70歳以上,2002000406,5,万円
金融機関外,70歳以上,2002000709,5,万円
金融機関外,70歳以上,2002001012,5,万円
金融機関外,70歳以上,2003000103,4,万円
金融機関外,70歳以上,2003000406,10,万円
金融機関外,70歳以上,2003000709,28,万円
金融機関外,70歳以上,2003001012,25,万円
金融機関外,70歳以上,2004000103,10,万円
金融機関外,70歳以上,2004000406,12,万円
金融機関外,70歳以上,2004000709,10,万円
金融機関外,70歳以上,2004001012,10,万円
金融機関外,70歳以上,2005000103,13,万円
金融機関外,70歳以上,2005000406,15,万円
金融機関外,70歳以上,2005000709,10,万円
金融機関外,70歳以上,2005001012,11,万円
金融機関外,70歳以上,2006000103,13,万円
金融機関外,70歳以上,2006000406,15,万円
金融機関外,70歳以上,2006000709,18,万円
金融機関外,70歳以上,2006001012,14,万円
金融機関外,70歳以上,2007000103,12,万円
金融機関外,70歳以上,2007000406,8,万円
金融機関外,70歳以上,2007000709,9,万円
金融機関外,70歳以上,2007001012,9,万円
金融機関外,70歳以上,2008000103,19,万円
金融機関外,70歳以上,2008000406,24,万円
金融機関外,70歳以上,2008000709,12,万円
金融機関外,70歳以上,2008001012,10,万円
金融機関外,70歳以上,2009000103,14,万円
金融機関外,70歳以上,2009000406,13,万円
金融機関外,70歳以上,2009000709,12,万円
金融機関外,70歳以上,2009001012,11,万円
金融機関外,70歳以上,2010000103,14,万円
金融機関外,70歳以上,2010000406,18,万円
金融機関外,70歳以上,2010000709,27,万円
金融機関外,70歳以上,2010001012,23,万円
金融機関外,70歳以上,2011000103,15,万円
金融機関外,70歳以上,2011000406,21,万円
金融機関外,70歳以上,2011000709,16,万円
金融機関外,70歳以上,2011001012,10,万円
金融機関外,70歳以上,2012000103,11,万円
金融機関外,70歳以上,2012000406,8,万円
金融機関外,70歳以上,2012000709,5,万円
金融機関外,70歳以上,2012001012,5,万円
金融機関外,70歳以上,2013000103,8,万円
金融機関外,70歳以上,2013000406,10,万円
金融機関外,70歳以上,2013000709,9,万円
金融機関外,70歳以上,2013001012,7,万円
金融機関外,70歳以上,2014000103,8,万円
金融機関外,70歳以上,2014000406,9,万円
金融機関外,70歳以上,2014000709,10,万円
金融機関外,70歳以上,2014001012,14,万円
金融機関外,70歳以上,2015000103,27,万円
金融機関外,70歳以上,2015000406,22,万円
金融機関外,70歳以上,2015000709,8,万円
金融機関外,70歳以上,2015001012,16,万円
金融機関外,70歳以上,2016000103,19,万円
金融機関外,70歳以上,2016000406,8,万円
金融機関外,70歳以上,2016000709,7,万円
金融機関外,70歳以上,2016001012,8,万円
金融機関外,70歳以上,2017000103,7,万円
金融機関外,70歳以上,2017000406,9,万円
金融機関外,70歳以上,2017000709,11,万円
金融機関外,70歳以上,2017001012,11,万円
金融機関外,70歳以上,2018000103,10,万円
金融機関外,70歳以上,2018000406,8,万円
金融機関外,70歳以上,2018000709,15,万円
金融機関外,70歳以上,2018001012,15,万円
金融機関外,70歳以上,2019000103,9,万円
金融機関外,70歳以上,2019000406,10,万円
金融機関外,70歳以上,2019000709,14,万円
金融機関外,70歳以上,2019001012,12,万円
金融機関外,70歳以上,2020000103,10,万円
金融機関外,70歳以上,2020000406,12,万円
金融機関外,70歳以上,2020000709,9,万円
金融機関外,70歳以上,2020001012,6,万円
金融機関外,70歳以上,2021000103,7,万円
金融機関外,70歳以上,2021000406,6,万円
金融機関外,70歳以上,2021000709,3,万円
金融機関外,70歳以上,2021001012,9,万円
金融機関外,70歳以上,2022000103,11,万円
金融機関外,70歳以上,2022000406,4,万円
金融機関外,70歳以上,2022000709,8,万円
金融機関外,70歳以上,2022001012,8,万円
金融機関外,70歳以上,2023000103,12,万円
金融機関外,70歳以上,2023000406,15,万円
金融機関外,70歳以上,2023000709,14,万円
金融機関外,70歳以上,2023001012,9,万円
金融機関外,70歳以上,2024000103,3,万円
金融機関外,70歳以上,2024000406,8,万円
金融機関外,70歳以上,2024000709,8,万円
金融機関外,70歳以上,2024001012,4,万円
金融機関外,70歳以上,2025000103,12,万円
金融機関外,70歳以上,2025000406,12,万円
金融機関外,70歳以上,2025000709,15,万円
金融機関外,70歳以上,2025001012,8,万円
